State,State Code,County,County Code,Year,Year Code,Month,Month Code,Deaths,Population,Crude Rate
Wisconsin,55,"Milwaukee County, WI",55079,2011,2011,"Apr., 2011",2011/04,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2011,2011,"May, 2011",2011/05,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2011,2011,"Aug., 2011",2011/08,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2012,2012,"May, 2012",2012/05,11,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2012,2012,"Jun., 2012",2012/06,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2012,2012,"Sep., 2012",2012/09,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2012,2012,"Dec., 2012",2012/12,11,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2013,2013,"Jan., 2013",2013/01,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2013,2013,"Mar., 2013",2013/03,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2013,2013,"Apr., 2013",2013/04,14,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2013,2013,"Aug., 2013",2013/08,12,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2013,2013,"Dec., 2013",2013/12,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Feb., 2014",2014/02,15,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Mar., 2014",2014/03,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Apr., 2014",2014/04,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Jun., 2014",2014/06,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Oct., 2014",2014/10,15,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Nov., 2014",2014/11,16,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Jan., 2015",2015/01,11,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Apr., 2015",2015/04,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"May, 2015",2015/05,15,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Aug., 2015",2015/08,11,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Nov., 2015",2015/11,11,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Dec., 2015",2015/12,11,Not Applicable,Not Applicable
